Date,daily_returns,realized_volatility
2024-10-07,-0.2477869790951817,-0.5169897810103924
2024-10-08,0.18950310522046335,-0.5230482493401012
2024-10-09,-0.8903499231780954,-0.5878167236925985
2024-10-10,0.16382821141561796,-0.739256915254634
2024-10-11,0.6192668756344963,-0.7359230891589916
2024-10-12,0.4528691586148782,-0.7113211496543496
2024-10-13,-0.1341277954700683,-0.7865116726628715
2024-10-14,1.8889649440346532,-0.389746902902944
2024-10-15,-0.2847590407639299,-0.4499983061934565
2024-10-16,0.027981223229351863,-0.48356098835283545
2024-10-17,-0.1060359963339762,-0.5363950203640888
2024-10-18,0.39102379139041127,-0.5195023500745883
2024-10-19,0.049714995989974094,-0.5226315193124538
2024-10-20,1.0538249798832457,-0.46071397424922844
2024-10-21,-0.8914676654951363,-0.7147061936518808
2024-10-22,-0.5305520570457759,-0.8159656067818221
2024-10-23,-1.2741514035845916,-0.6198071317654597
2024-10-24,0.26796170357225574,-0.6701859557720731
2024-10-25,-1.1710462736797624,-0.5237597935319261
2024-10-26,0.49709072884034217,-0.5061847035856858
2024-10-27,0.28260069573509183,-0.5061260536335476
2024-10-28,0.6667803086676195,-0.4700126936601748
2024-10-29,0.8017566718826069,-0.5167413623610222
2024-10-30,0.186835153847954,-0.5165760479318712
2024-10-31,-1.5934375620955372,-0.2787152248159304
2024-11-01,-0.0749280458403325,-0.29509202694986064
2024-11-02,-0.2725711800317272,-0.2900516463492982
2024-11-03,-0.43756537365436576,-0.6460694935312885
2024-11-04,-0.7392133824780879,-0.6098758932740935
2024-11-05,0.2846090465400057,-0.5943114028715615
2024-11-06,3.6248663509971837,0.49720974579310284
2024-11-07,1.8182173440394733,0.6860931548558781
2024-11-08,0.6471756649392413,0.7016867858727499
2024-11-09,1.644250676426951,0.7883838976602554
2024-11-10,0.5351089542199636,0.7172278724091139
2024-11-11,1.658777884969498,0.7857100070254579
2024-11-12,-1.1476621413672046,0.7609549388248918
2024-11-13,-0.5145837434170729,0.8070671943650303
2024-11-14,-1.2583189400436692,0.823573537386184
2024-11-15,0.39394690478120925,0.8220940137491831
2024-11-16,0.25680871934341243,0.8222670092660668
